2.133564e+01 -2.626652e-01  4.393951e-01  2.803270e-01  1.836840e+00 
1.689942e+01 -2.491843e-01  4.430031e-01  2.849298e-01  2.228568e+00 
1.537674e+01 -2.495559e-01  4.430282e-01  2.914751e-01  2.060464e+00 
1.460385e+01 -2.502303e-01  4.432498e-01  2.957458e-01  1.449693e+00 
1.705831e+01 -2.504363e-01  4.399440e-01  2.873461e-01  1.150285e+00 
1.843389e+01 -2.502666e-01  4.405161e-01  2.835059e-01  2.352104e+00 
2.125253e+01 -2.592838e-01  4.408370e-01  2.775864e-01  1.755477e+00 
2.321892e+01 -2.469465e-01  4.349951e-01  2.683283e-01  7.309035e-01 
2.388675e+01 -2.453000e-01  4.372265e-01  2.676727e-01  8.419177e-01 
1.948779e+01 -2.498593e-01  4.372116e-01  2.655307e-01  2.305083e+00 
2.102129e+01 -2.556529e-01  4.375401e-01  2.658798e-01  3.667226e+00 
1.383683e+01 -2.592861e-01  4.325648e-01  2.586435e-01  3.913779e+00 
1.527001e+01 -2.603911e-01  4.306633e-01  2.574187e-01  3.300984e+00 
1.510814e+01 -2.546776e-01  4.282038e-01  2.466363e-01  2.135193e+00 
1.795849e+01 -2.540459e-01  4.307932e-01  2.455972e-01  2.861143e+00 
1.535235e+01 -2.514083e-01  4.319611e-01  2.509887e-01  1.893579e+00 
1.381525e+01 -2.574464e-01  4.358532e-01  2.672900e-01  3.508619e+00 
1.422318e+01 -2.589124e-01  4.360558e-01  2.685659e-01  4.000020e+00 
1.426295e+01 -2.572276e-01  4.360965e-01  2.724639e-01  3.276015e+00 
1.840646e+01 -2.516162e-01  4.363460e-01  2.628021e-01  2.787891e+00 
2.336937e+01 -2.664684e-01  4.387443e-01  2.754504e-01  3.081770e+00 
2.150518e+01 -2.508430e-01  4.435600e-01  2.889408e-01  2.151887e+00 
2.160534e+01 -2.634115e-01  4.483815e-01  3.001802e-01  2.665730e+00 
1.525998e+01 -2.542184e-01  4.461632e-01  3.029766e-01  3.066624e+00 
1.323210e+01 -2.544445e-01  4.468791e-01  3.035464e-01  3.099929e+00 
1.548604e+01 -2.518941e-01  4.446245e-01  2.937308e-01  2.694307e+00 
1.170915e+01 -2.544556e-01  4.414220e-01  2.879545e-01  2.520858e+00 
1.375785e+01 -2.520211e-01  4.410388e-01  2.842319e-01  2.331775e+00 
1.067412e+01 -2.548794e-01  4.393105e-01  2.808419e-01  2.707342e+00 
1.172396e+01 -2.587373e-01  4.318176e-01  2.602229e-01  2.943952e+00 
1.177969e+01 -2.601912e-01  4.295525e-01  2.503935e-01  3.284157e+00 
1.313181e+01 -2.584512e-01  4.294558e-01  2.500857e-01  3.335141e+00 
1.087746e+01 -2.580628e-01  4.358927e-01  2.720906e-01  3.110214e+00 
1.198160e+01 -2.551216e-01  4.409734e-01  2.869539e-01  2.932131e+00 
1.253516e+01 -2.541558e-01  4.384400e-01  2.792555e-01  2.620786e+00 
1.242131e+01 -2.520831e-01  4.428416e-01  2.918580e-01  2.144536e+00 
1.532367e+01 -2.486118e-01  4.457147e-01  2.994286e-01  1.817390e+00 
1.198777e+01 -2.545154e-01  4.432860e-01  2.952562e-01  2.550322e+00 
1.513683e+01 -2.576130e-01  4.468736e-01  3.057363e-01  3.517927e+00 
1.674290e+01 -2.522609e-01  4.499864e-01  3.094633e-01  3.034899e+00 
1.617575e+01 -2.526852e-01  4.514248e-01  3.171754e-01  3.041517e+00 
1.670373e+01 -2.483358e-01  4.472052e-01  3.072865e-01  1.428709e+00 
1.754896e+01 -2.534783e-01  4.497480e-01  3.093102e-01  3.531208e+00 
1.881927e+01 -2.515506e-01  4.458001e-01  3.003737e-01  2.852604e+00 
2.147491e+01 -2.787358e-01  4.414747e-01  2.941817e-01  2.308593e+00 
2.200024e+01 -2.862235e-01  4.388342e-01  2.860451e-01  2.962746e+00 
2.116617e+01 -2.837461e-01  4.418098e-01  2.940323e-01  3.694931e+00 
2.119779e+01 -2.834084e-01  4.421059e-01  2.955321e-01  3.811428e+00 
1.880065e+01 -2.884947e-01  4.430138e-01  3.000909e-01  4.125482e+00 
1.847166e+01 -2.852346e-01  4.455280e-01  3.078721e-01  3.393843e+00 
1.971506e+01 -2.816359e-01  4.409263e-01  2.930575e-01  3.302326e+00 
2.161567e+01 -2.925765e-01  4.425006e-01  2.979465e-01  3.972363e+00 
2.349292e+01 -2.925978e-01  4.425553e-01  3.005314e-01  4.375655e+00 
2.209135e+01 -2.929178e-01  4.442113e-01  3.050158e-01  4.943613e+00 
2.117125e+01 -2.882781e-01  4.483700e-01  3.159373e-01  4.470723e+00 
2.191562e+01 -2.830910e-01  4.534209e-01  3.318893e-01  3.867227e+00 
1.956794e+01 -2.920444e-01  4.542346e-01  3.330315e-01  3.935692e+00 
1.795975e+01 -2.875978e-01  4.552561e-01  3.343409e-01  3.506333e+00 
2.358130e+01 -2.747459e-01  4.549677e-01  3.347290e-01  2.524550e+00 
2.430442e+01 -2.898797e-01  4.587799e-01  3.463003e-01  3.067902e+00 
2.030805e+01 -2.775205e-01  4.621498e-01  3.530611e-01  2.268519e+00 
2.499026e+01 -2.799421e-01  4.644828e-01  3.612590e-01  3.661679e+00 
2.323635e+01 -2.748855e-01  4.666118e-01  3.670335e-01  2.144223e+00 
2.285086e+01 -2.772146e-01  4.655832e-01  3.653193e-01  2.562078e+00 
2.039935e+01 -2.870605e-01  4.627973e-01  3.541626e-01  3.040523e+00 
1.929589e+01 -2.792927e-01  4.600440e-01  3.491707e-01  2.605453e+00 
2.015791e+01 -2.768231e-01  4.604719e-01  3.487816e-01  2.354959e+00 
2.588255e+01 -2.811051e-01  4.535945e-01  3.278361e-01  1.838409e+00 
2.623829e+01 -2.677339e-01  4.618550e-01  3.475916e-01  2.916798e+00 
2.600514e+01 -2.671324e-01  4.615773e-01  3.477637e-01  2.478525e+00 
2.665405e+01 -2.732904e-01  4.635504e-01  3.558450e-01  3.022690e+00 
2.823906e+01 -2.685318e-01  4.652825e-01  3.550360e-01  3.250714e+00 
2.606627e+01 -2.790000e-01  4.559282e-01  3.393331e-01  3.400203e+00 
2.421836e+01 -2.808011e-01  4.607987e-01  3.462996e-01  2.490060e+00 
2.390749e+01 -2.724718e-01  4.592042e-01  3.457925e-01  2.070706e+00 
2.027548e+01 -2.778110e-01  4.507762e-01  3.219706e-01  2.225288e+00 
2.412003e+01 -2.756709e-01  4.529886e-01  3.299446e-01  1.897218e+00 
2.274510e+01 -2.777260e-01  4.526051e-01  3.263640e-01  3.319384e+00 
2.622037e+01 -2.623582e-01  4.521143e-01  3.081182e-01  2.441779e+00 
2.449799e+01 -2.460721e-01  4.529622e-01  3.115011e-01  2.670506e+00 
2.307061e+01 -2.613291e-01  4.544951e-01  3.253562e-01  1.857844e+00 
2.161634e+01 -2.646296e-01  4.505063e-01  3.055004e-01  2.672212e+00 
1.406026e+01 -2.523647e-01  4.441616e-01  2.974265e-01  2.408850e+00 
1.255799e+01 -2.555463e-01  4.428439e-01  2.903658e-01  3.243231e+00 
1.796794e+01 -2.578393e-01  4.398801e-01  2.864588e-01  3.366620e+00 
1.783178e+01 -2.536308e-01  4.482237e-01  3.019313e-01  2.989780e+00 
1.646040e+01 -2.596812e-01  4.416253e-01  2.873815e-01  4.270437e+00 
