6.550807e+00  4.676150e-01 -2.636429e-01  3.492046e-01  1.094447e-01 -4.874624e+01  4.444616e-01  1.848686e+00  4.676150e-01  4.362324e-02 -1.420589e+02 
7.610500e+00  4.878434e-01 -2.635204e-01  3.482289e-01  1.110283e-01 -4.874045e+01  4.438877e-01  1.847518e+00  4.878434e-01  4.488108e-02 -1.420627e+02 
9.221783e+00  4.628334e-01 -2.637599e-01  3.481024e-01  1.112640e-01 -4.873570e+01  4.432812e-01  1.848087e+00  4.628334e-01  4.466977e-02 -1.420663e+02 
1.301840e+01  4.645183e-01 -2.636016e-01  3.481542e-01  1.117374e-01 -4.872608e+01  4.431524e-01  1.849115e+00  4.645183e-01  4.518840e-02 -1.420779e+02 
1.046543e+01  4.204945e-01 -2.624826e-01  3.477779e-01  1.119771e-01 -4.874122e+01  4.431001e-01  1.847772e+00  4.204945e-01  4.542025e-02 -1.420900e+02 
1.013626e+01  4.193510e-01 -2.633246e-01  3.470218e-01  1.119156e-01 -4.874575e+01  4.424152e-01  1.848462e+00  4.193510e-01  4.528022e-02 -1.421005e+02 
8.676732e+00  4.938785e-01 -2.631764e-01  3.475428e-01  1.124645e-01 -4.874436e+01  4.426142e-01  1.848212e+00  4.938785e-01  4.548257e-02 -1.421112e+02 
5.987803e+00  3.866052e-01 -2.623007e-01  3.462552e-01  1.117070e-01 -4.875621e+01  4.413660e-01  1.849546e+00  3.866052e-01  4.501248e-02 -1.421186e+02 
5.912928e+00  3.287066e-01 -2.627767e-01  3.466688e-01  1.119329e-01 -4.874812e+01  4.416813e-01  1.849475e+00  3.287066e-01  4.491138e-02 -1.421231e+02 
8.412228e+00  1.942087e-01 -2.622431e-01  3.463955e-01  1.114056e-01 -4.875649e+01  4.417456e-01  1.850793e+00  1.942087e-01  4.494228e-02 -1.421290e+02 
5.533249e+00  1.516856e-03 -2.621737e-01  3.460386e-01  1.125012e-01 -4.875777e+01  4.411698e-01  1.850797e+00  1.516856e-03  4.495346e-02 -1.421137e+02 
4.998994e+00  2.226417e-02 -2.607455e-01  3.457626e-01  1.142305e-01 -4.873884e+01  4.408561e-01  1.851392e+00  2.226417e-02  4.543475e-02 -1.421059e+02 
9.368897e+00  8.792418e-02 -2.621965e-01  3.454986e-01  1.133974e-01 -4.873940e+01  4.408329e-01  1.849716e+00  8.792418e-02  4.569117e-02 -1.420994e+02 
6.331858e+00  1.543472e-01 -2.632541e-01  3.458144e-01  1.140284e-01 -4.872572e+01  4.412780e-01  1.850028e+00  1.543472e-01  4.597398e-02 -1.420901e+02 
7.050889e+00  2.459881e-01 -2.631444e-01  3.465510e-01  1.146611e-01 -4.872186e+01  4.418707e-01  1.851409e+00  2.459881e-01  4.589014e-02 -1.420769e+02 
6.095711e+00  9.620154e-02 -2.626952e-01  3.470181e-01  1.145078e-01 -4.873484e+01  4.421697e-01  1.850715e+00  9.620154e-02  4.590893e-02 -1.420858e+02 
7.003760e+00  2.367535e-01 -2.631900e-01  3.470913e-01  1.149026e-01 -4.872364e+01  4.426089e-01  1.850199e+00  2.367535e-01  4.600310e-02 -1.420840e+02 
4.645338e+00  3.391021e-01 -2.627781e-01  3.479723e-01  1.143790e-01 -4.872900e+01  4.432617e-01  1.851069e+00  3.391021e-01  4.574133e-02 -1.420741e+02 
7.038948e+00  2.132580e-01 -2.628416e-01  3.480294e-01  1.130635e-01 -4.872866e+01  4.430821e-01  1.852155e+00  2.132580e-01  4.525487e-02 -1.420966e+02 
4.837213e+00  9.939793e-02 -2.636979e-01  3.463092e-01  1.131794e-01 -4.873356e+01  4.420197e-01  1.852270e+00  9.939793e-02  4.528772e-02 -1.421002e+02 
